SKU,date,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,Type,GenPrice
A-A-00144,2019-05-21,6.262626263,6.0,0.0,0.0,E,6.0
A-A-00102,2019-05-21,0.0,4.0,0.0,0.0,E,5.0
A-A-00046,2019-05-21,56.51063829999999,58.0,49.81914894,63.45744681,C,101.0
A-A-00048,2019-05-21,54.51515152,55.0,50.50505051,57.14141414,A,78.0
A-A-00086,2019-05-21,23.81818182,24.0,23.58585859,23.53535354,A,32.0
A-G-00025,2019-05-21,33.85858586,35.0,35.68686869,36.36363636,A,52.0
A-G-00005,2019-05-21,0.0,16.0,0.0,0.0,A,25.0
A-G-00006,2019-05-21,21.09090909,22.0,22.09090909,23.80808081,A,34.0
A-G-00007,2019-05-21,18.14141414,19.0,23.41414141,23.41414141,A,34.0
A-G-00062,2019-05-21,0.0,55.0,0.0,0.0,C,80.0
A-G-00067,2019-05-21,0.0,54.0,0.0,0.0,C,80.0
A-G-00012,2019-05-21,22.23958333,25.0,23.11458333,23.20833333,A,38.0
A-G-00035,2019-05-21,24.875,25.0,25.34375,26.02083333,A,37.0
A-G-00011,2019-05-21,24.85416667,26.0,25.125,25.26041667,A,39.0
A-E-00055,2019-05-21,0.0,87.0,0.0,0.0,A,130.0
A-J-00009,2019-05-21,120.979798,130.0,108.010101,105.40404040000001,A,153.0
A-J-00002,2019-05-21,37.44680851,44.0,34.08510638,37.58510638,A,55.0
A-J-00010,2019-05-21,38.33333333,36.0,0.0,0.0,A,59.0
A-J-00006,2019-05-21,35.90909091,36.0,38.70707071,40.80808081,A,59.0
A-J-00012,2019-05-21,38.48484848,39.0,37.67676768,38.84848485,A,57.0
A-J-00007,2019-05-21,27.25252525,28.0,27.82828283,27.72727273,C,43.0
A-D-00058,2019-05-21,279.2929293,280.0,300.030303,303.030303,C,383.0
A-F-00001,2019-05-21,104.969697,105.0,95.07070707,94.08080808,C,139.0
A-F-00002,2019-05-21,139.7272727,140.0,90.87878788,150.010101,A,203.0
A-E-00057,2019-05-21,189.59574469999998,192.0,148.1382979,258.41489359999997,C,335.0
A-E-00058,2019-05-21,172.74468090000002,205.0,143.606383,232.7446809,C,286.0
A-G-00015,2019-05-21,62.34343434,63.0,61.67676768,62.1010101,C,110.0
A-A-00028,2019-05-21,26.101010100000003,36.0,18.01010101,16.29292929,C,33.0
A-D-00048,2019-05-21,0.0,300.0,0.0,0.0,C,373.0
A-E-00061,2019-05-21,48.88888889,49.0,31.03333333,30.87777778,C,55.0
A-E-00063,2019-05-21,24.78787879,25.0,22.75757576,22.12121212,A,34.0
A-E-00092,2019-05-21,24.16161616,25.0,24.08080808,24.75757576,A,35.0
A-E-00068,2019-05-21,165.3434343,166.0,135.57575759999997,131.0505051,A,184.0
A-E-00065,2019-05-21,143.4848485,143.0,121.31313130000001,128.7373737,A,176.0
A-E-00066,2019-05-21,105.70707069999999,113.0,99.57575758,83.40404040000001,A,134.0
A-G-00017,2019-05-21,25.81632653,26.0,23.54081633,20.80612245,A,36.0
A-G-00039,2019-05-21,0.0,26.0,0.0,0.0,A,36.0
A-G-00059,2019-05-21,27.20430108,28.0,24.80645161,21.92473118,A,37.0
A-G-00018,2019-05-21,28.75,29.0,26.21590909,23.17045455,A,40.0
A-G-00028,2019-05-21,31.17346939,53.0,57.21428571,57.21428571,A,82.0
A-G-00069,2019-05-21,30.85858586,53.0,56.63636364,56.63636364,A,82.0
A-G-00020,2019-05-21,91.04040404,94.0,91.19191919,91.06060606,A,130.0
A-G-00041,2019-05-21,26.25,26.0,26.95833333,27.07291667,A,37.0
A-G-00021,2019-05-21,26.25,27.0,26.95833333,27.07291667,A,39.0
A-G-00036,2019-05-21,26.25,26.0,26.95833333,27.07291667,A,37.0
A-G-00022,2019-05-21,30.36144578,31.0,31.18072289,31.31325301,A,43.0
A-G-00023,2019-05-21,24.81818182,30.0,26.44318182,23.28409091,A,35.0
A-G-00037,2019-05-21,22.28571429,28.0,23.74489796,20.90816327,A,33.0
A-G-00061,2019-05-21,0.0,15.0,0.0,0.0,A,26.0
A-G-00024,2019-05-21,15.61616162,16.0,16.55555556,18.22222222,A,24.0
A-K-00001,2019-05-21,7.616161616,7.5,7.565656566,7.575757576,D,11.0
A-K-00002,2019-05-21,84.91919192,107.0,76.09090909,76.07070707,C,129.0
A-K-00003,2019-05-21,100.30303029999999,111.0,78.64646465,74.36363636,C,123.0
A-K-00004,2019-05-21,194.63636359999998,202.0,197.2626263,191.9191919,C,246.0
A-K-00005,2019-05-21,63.41414141,80.0,58.93939394,72.15151515,C,114.0
A-K-00007,2019-05-21,0.0,81.0,143.9393939,240.020202,C,121.0
A-K-00009,2019-05-21,125.6363636,140.0,105.7777778,99.43434343,F,150.0
A-K-00028,2019-05-21,125.6363636,148.0,105.7777778,99.43434343,F,158.0
A-K-00010,2019-05-21,140.80808080000003,148.0,101.30303029999999,101.3434343,F,158.0
A-K-00036,2019-05-21,113.87878789999999,121.0,109.1717172,110.7777778,C,160.0
A-K-00016,2019-05-21,151.5151515,121.0,0.0,0.0,C,160.0
A-K-00012,2019-05-21,76.19191919,85.0,55.98989899,13.94949495,C,100.0
A-K-00013,2019-05-21,0.0,71.0,0.0,0.0,C,90.0
A-K-00014,2019-05-21,60.56122449,71.0,52.48979592,47.68367347,C,90.0
E-A-00002,2019-05-21,27.26262626,28.0,26.101010100000003,28.28282828,G,44.0
E-A-00003,2019-05-21,30.325842699999995,30.0,29.03370787,31.46067416,G,48.0
E-A-00126,2019-05-21,27.26262626,28.0,26.101010100000003,28.28282828,G,44.0
E-A-00004,2019-05-21,24.57575758,26.0,25.06060606,20.2020202,G,42.0
E-A-00005,2019-05-21,24.57575758,26.0,25.06060606,20.2020202,G,42.0
E-A-00007,2019-05-21,27.33707865,28.0,27.87640449,22.47191011,G,44.0
E-A-00009,2019-05-21,74.55555556,79.0,79.45454545,79.36363636,G,138.0
E-A-00140,2019-05-21,4.76984127,5.0,7.0606060610000005,7.215007215,G,14.0
E-A-00011,2019-05-21,74.28089888,80.0,109.95505619999999,112.3595506,G,154.0
E-A-00012,2019-05-21,66.77777778,72.0,98.84848485,101.010101,G,138.0
E-A-00106,2019-05-21,4.76984127,5.0,7.0606060610000005,7.215007215,G,14.0
E-A-00013,2019-05-21,74.28089888,80.0,109.95505619999999,112.3595506,G,154.0
E-E-00001,2019-05-21,12.42424242,13.0,13.36363636,22.22222222,G,21.0
E-A-00014,2019-05-21,33.64583333,36.0,41.71875,51.0625,G,74.0
E-A-00017,2019-05-21,0.0,82.0,73.36363636,69.83838384,G,114.0
E-A-00390,2019-05-21,16.16161616,16.0,15.15151515,15.15151515,G,25.0
E-A-00202,2019-05-21,26.34343434,26.0,28.15151515,27.95959596,G,45.0
E-A-00395,2019-05-21,0.0,31.0,0.0,0.0,G,48.0
E-A-00020,2019-05-21,30.92708333,31.0,31.1875,31.125,G,48.0
E-A-00086,2019-05-21,33.77083333,35.0,0.0,0.0,G,53.0
E-A-00025,2019-05-21,84.51136364,75.0,63.86363636,54.69318182,G,97.0
E-A-00170,2019-05-21,9.767676768,10.0,11.44444444,11.60606061,G,20.0
E-A-00180,2019-05-21,0.0,18.0,0.0,0.0,G,28.0
E-A-00028,2019-05-21,12.94791667,14.0,13.30208333,14.79166667,G,23.0
E-A-00162,2019-05-21,0.0,18.0,0.0,0.0,G,27.0
E-A-00029,2019-05-21,15.15625,15.0,16.14583333,12.5,G,26.0
E-A-00030,2019-05-21,18.22916667,18.0,19.83333333,21.21875,G,31.0
E-A-00102,2019-05-21,32.73404255,35.0,35.54255319,44.84042553,G,54.0
E-A-00037,2019-05-21,30.63333333,29.0,31.26666667,28.54444444,G,49.0
E-A-00040,2019-05-21,30.303030300000003,30.0,19.19191919,20.2020202,G,29.0
E-A-00042,2019-05-21,15.23232323,16.0,16.60606061,17.17171717,G,24.0
E-A-00041,2019-05-21,25.22222222,26.0,25.25252525,25.25252525,G,37.0
E-A-00099,2019-05-21,11.90909091,19.0,16.39393939,12.595959599999999,G,28.0
E-A-00045,2019-05-21,35.17171717,36.0,34.88888889,32.31313131,G,59.0
E-A-00046,2019-05-21,27.04040404,27.0,28.898989899999997,27.73737374,G,44.0
E-A-00048,2019-05-21,42.51515152,47.0,43.96969697,40.04040404,G,71.0
E-A-00052,2019-05-21,26.25,27.0,26.10416667,26.10416667,G,41.0
E-A-00054,2019-05-21,16.84848485,17.0,15.31313131,15.63636364,G,29.0
E-A-00060,2019-05-21,40.16161616,45.0,43.07070707,42.34343434,G,65.0
E-A-00061,2019-05-21,30.08080808,32.0,36.39393939,38.86868687,G,58.0
E-A-00161,2019-05-21,0.0,26.0,33.55555556,33.8989899,G,53.0
E-A-00062,2019-05-21,27.92929293,30.0,28.72727273,28.55555556,G,47.0
E-A-00065,2019-05-21,47.21212121,54.0,48.41414141,43.91919192,G,78.0
E-A-00195,2019-05-21,,,,,G,
E-A-00145,2019-05-21,59.54545455,67.0,64.23232323,60.15151515,G,96.0
E-A-00175,2019-05-21,67.09090909,72.0,78.82828283,74.67676768,G,113.0
E-A-00068,2019-05-21,78.78787879,91.0,100.3838384,101.010101,G,136.0
E-A-00083,2019-05-21,10.18181818,10.0,8.434343434,7.252525253,G,17.0
E-A-00072,2019-05-21,25.7979798,26.0,24.56565657,23.23232323,G,38.0
E-A-00400,2019-05-21,18.18181818,18.0,17.61616162,18.18181818,G,28.0
E-A-00149,2019-05-21,10.1010101,10.0,10.1010101,10.1010101,G,16.0
E-A-00073,2019-05-21,0.0,14.0,11.86458333,11.76041667,G,22.0
E-A-00074,2019-05-21,10.10416667,14.0,13.25,12.48958333,G,23.0
E-A-00122,2019-05-21,0.0,14.0,0.0,0.0,G,23.0
E-A-00186,2019-05-21,32.53535354,16.0,14.80808081,15.44444444,G,26.0
E-A-00076,2019-05-21,48.56666667,53.0,60.42222222,63.92222222,G,88.0
E-A-00143,2019-05-21,0.0,14.72222222,0.0,0.0,G,26.0
E-A-00399,2019-05-21,,,,,G,
E-A-00403,2019-05-21,0.0,68.0,0.0,0.0,G,100.0
E-A-00079,2019-05-21,56.68686869,60.0,61.28282828,56.12121212,G,83.0
E-E-00014,2019-05-21,89.40404040000001,106.0,120.2828283,106.0808081,G,174.0
E-E-00016,2019-05-21,60.60606061,65.0,82.64646465,60.60606061,G,110.0
E-A-00388,2019-05-21,3.3636363639999995,4.0,0.0,0.0,G,7.0
E-E-00040,2019-05-21,5.56,6.0,5.58,5.47,G,12.0
E-E-00022,2019-05-21,11.47368421,12.0,11.61052632,11.29473684,G,20.0
E-E-00026,2019-05-21,10.44,11.0,10.44,10.44,G,18.0
E-E-00039,2019-05-21,5.0,5.0,5.0,5.0,G,10.0
E-E-00029,2019-05-21,15.7,16.0,15.83,16.25,G,26.0
E-E-00061,2019-05-21,11.18,11.0,11.12,11.25,G,18.0
A-E-00021,2019-05-21,0.0,250.0,0.0,0.0,A,312.0
A-E-00027,2019-05-21,0.0,105.0,0.0,0.0,A,146.0
A-B-00014,2019-05-21,59.20338983,61.0,54.25423729,49.27118644,A,75.0
A-B-00013,2019-05-21,35.28282828,36.0,32.33333333,29.36363636,A,45.0
A-E-00164,2019-05-21,78.2020202,79.0,0.0,0.0,A,107.0
A-E-00045,2019-05-21,0.0,85.0,0.0,0.0,A,115.0
A-G-00038,2019-05-21,0.0,24.0,22.95959596,22.95959596,A,34.0
E-A-00039,2019-05-21,16.41414141,16.0,10.1010101,10.1010101,A,25.0
A-D-00041,2019-05-21,20.61616162,22.0,22.95959596,24.63636364,A,40.0
A-B-00022,2019-05-21,54.578125,56.0,50.015625,45.421875,A,69.0
A-G-00074,2019-05-21,39.41489362,41.0,40.62765957,40.79787234,A,56.0
A-A-00047,2019-05-21,50.50505051,51.0,0.0,0.0,A,70.0
A-A-00052,2019-05-21,632.2525253,680.0,574.4646465,618.4242423999999,A,850.0
A-E-00141,2019-05-21,42.7027027,52.0,42.87837838,43.16216216,A,84.0
A-C-00024,2019-05-21,0.0,355.0,0.0,0.0,B,455.0
A-C-00004,2019-05-21,60.60606061,71.0,0.0,0.0,B,99.0
A-D-01226,2019-05-21,60.56382979,65.0,59.76595745,56.98936170000001,A,89.0
A-D-00133,2019-05-21,30.73214286,32.0,30.41071429,30.96428571,A,45.0
A-D-00129,2019-05-21,28.21311475,30.0,27.91803279,28.42622951,A,42.0
A-D-00059,2019-05-21,0.0,30.0,0.0,0.0,A,42.0
A-G-00032,2019-05-21,0.0,24.0,0.0,0.0,A,34.0
A-G-00044,2019-05-21,0.0,33.0,0.0,0.0,A,45.0
A-A-00157,2019-05-21,0.0,30.0,0.0,0.0,A,44.0
A-A-00002,2019-05-21,0.0,25.0,0.0,0.0,A,37.0
A-B-00037,2019-05-21,0.0,90.0,0.0,0.0,A,113.0
A-B-00029,2019-05-21,0.0,100.0,0.0,0.0,A,127.0
A-E-00011,2019-05-21,70.11458333,32.0,0.0,0.0,C,54.0
A-H-00022,2019-05-21,0.0,16.0,0.0,0.0,A,30.0
A-H-00015,2019-05-21,103.4949495,105.0,100.40404040000001,102.030303,A,143.0
A-H-00008,2019-05-21,84.17171717,94.0,84.51515152,80.80808081,A,127.0
A-E-00153,2019-05-21,43.98989899,44.0,42.44444444,37.68686869,A,65.0
A-E-00154,2019-05-21,163.2653061,70.0,0.0,0.0,C,106.0
A-E-00131,2019-05-21,0.0,121.0,0.0,0.0,C,162.0
A-E-00128,2019-05-21,14.76767677,15.0,15.44444444,15.15151515,C,30.0
A-D-00009,2019-05-21,39.32323232,45.0,0.0,0.0,A,67.0
A-A-00087,2019-05-21,24.51807229,26.0,22.80722892,24.27710843,A,38.0
A-A-00172,2019-05-21,0.0,48.0,0.0,0.0,A,68.0
A-E-00087,2019-05-21,90.90909091,103.0,0.0,0.0,C,142.0
A-H-00026,2019-05-21,71.68817204,90.0,87.77419355,87.77419355,C,130.0
A-E-00029,2019-05-21,52.83157895,63.0,53.37894737,47.17894737,A,75.0
A-D-01242,2019-05-21,31.898989899999997,34.0,24.42424242,23.67676768,A,42.0
A-D-00125,2019-05-21,65.21978022,69.0,62.59340659,54.04395604,A,92.0
A-D-00017,2019-05-21,0.0,52.0,0.0,0.0,A,73.0
A-D-00020,2019-05-21,0.0,60.0,63.13131313,63.13131313,A,89.0
A-D-00139,2019-05-21,0.0,40.0,0.0,0.0,A,58.0
A-D-00126,2019-05-21,50.50505051,75.0,50.50505051,50.50505051,A,105.0
A-D-00119,2019-05-21,36.36363636,18.0,20.2020202,20.2020202,A,33.0
A-D-00028,2019-05-21,0.0,72.0,0.0,0.0,A,124.0
A-D-00032,2019-05-21,28.65656566,35.0,0.0,0.0,A,51.0
A-D-00033,2019-05-21,59.41414141,60.0,54.43434343,58.83838384,A,84.0
A-D-01228,2019-05-21,412.2828283,540.0,420.87878789999996,352.36363639999996,C,690.0
A-D-01128,2019-05-21,0.0,92.0,0.0,0.0,A,133.0
A-D-00141,2019-05-21,0.0,850.0,0.0,0.0,C,1208.0
A-D-01239,2019-05-21,132.959596,138.0,130.65656570000002,128.4848485,A,183.0
A-D-00117,2019-05-21,30.23404255,32.0,24.45744681,31.4787234,A,44.0
A-D-00072,2019-05-21,38.40540541,40.0,31.06756757,39.98648649,A,58.0
A-E-00031,2019-05-21,0.0,52.0,0.0,0.0,A,65.0
A-E-00119,2019-05-21,72.95959596,80.0,78.76767677,77.69696970000001,A,108.0
A-E-00165,2019-05-21,0.0,160.0,0.0,0.0,A,278.0
A-D-00097,2019-05-21,0.0,29.0,0.0,0.0,A,45.0
A-D-00074,2019-05-21,66.87878788,73.0,61.64646465,67.34343434,A,102.0
A-E-00115,2019-05-21,0.0,72.0,0.0,0.0,A,95.0
A-D-00066,2019-05-21,0.0,83.0,74.81818182,74.81818182,A,117.0
A-E-00111,2019-05-21,25.89247312,26.0,18.59139785,25.35483871,A,32.0
A-E-00052,2019-05-21,0.0,8.75,0.0,0.0,A,19.0
A-D-00067,2019-05-21,42.97979798,42.97979798,48.1010101,48.1010101,A,68.0
A-E-00143,2019-05-21,0.0,56.0,0.0,0.0,A,79.0
A-D-00047,2019-05-21,91.82828283,92.0,0.0,0.0,A,125.0
A-D-00130,2019-05-21,0.0,180.0,0.0,0.0,A,226.0
A-I-00035,2019-05-21,210.4343434,210.0,178.2525253,178.2525253,B,228.0
A-I-00088,2019-05-21,0.0,60.0,0.0,0.0,B,86.0
A-I-00059,2019-05-21,0.0,117.0,0.0,0.0,B,150.0
A-I-00079,2019-05-21,0.0,311.0,0.0,0.0,B,579.0
A-I-00080,2019-05-21,0.0,288.0,0.0,0.0,B,579.0
A-I-00087,2019-05-21,0.0,275.0,323.2323232,323.2323232,B,576.0
A-I-00089,2019-05-21,0.0,210.0,411.67676769999997,452.2828283,B,525.0
A-A-00080,2019-05-21,13.77777778,21.0,18.71717172,18.71717172,A,34.0
A-A-00173,2019-05-21,0.0,45.0,0.0,0.0,A,61.0
A-A-00030,2019-05-21,0.0,55.0,0.0,0.0,A,77.0
A-A-00031,2019-05-21,59.34020619,69.0,59.75257732,47.57731959,A,95.0
A-A-00036,2019-05-21,0.0,40.0,0.0,0.0,A,56.0
A-A-00032,2019-05-21,47.27835052,47.0,0.0,0.0,A,67.0
A-A-00170,2019-05-21,0.0,355.0,0.0,0.0,A,441.0
A-A-00180,2019-05-21,0.0,40.0,0.0,0.0,A,60.0
A-A-00171,2019-05-21,43.2371134,58.0,61.98969072,61.8556701,A,88.0
A-A-00167,2019-05-21,0.0,104.0,0.0,0.0,A,140.0
A-A-00006,2019-05-21,0.0,133.3333333,0.0,0.0,A,128.0
A-A-00174,2019-05-21,8.762886598,6.0,0.0,0.0,E,5.0
A-A-00059,2019-05-21,18.57731959,94.0,0.0,0.0,A,130.0
A-G-00070,2019-05-21,16.25773196,18.0,16.53608247,16.53608247,A,30.0
A-G-00076,2019-05-21,0.0,30.0,0.0,0.0,A,44.0
A-G-00014,2019-05-21,0.0,15.0,0.0,0.0,A,27.0
A-C-00025,2019-05-21,136.91752580000002,170.0,120.83505149999999,123.7113402,A,171.0
A-J-00023,2019-05-21,0.0,10.0,0.0,0.0,A,21.0
A-J-00005,2019-05-21,0.0,49.0,0.0,0.0,A,67.0
A-J-00022,2019-05-21,0.0,83.0,0.0,0.0,A,112.0
A-J-00008,2019-05-21,37.32989691,42.0,0.0,0.0,A,57.0
A-G-00016,2019-05-21,0.0,110.0,103.0927835,103.0927835,A,144.0
A-E-00151,2019-05-21,31.26804124,32.0,35.90540541,37.68918919,A,50.0
A-D-01233,2019-05-21,105.19587630000001,110.0,104.6494845,110.6391753,A,144.0
A-E-00148,2019-05-21,0.0,70.0,0.0,0.0,A,98.0
A-A-00063,2019-05-21,17.01030928,19.0,0.0,0.0,A,30.0
A-B-00015,2019-05-21,0.0,30.0,0.0,0.0,A,41.0
A-B-00039,2019-05-21,0.0,35.0,0.0,0.0,A,48.0
A-G-00019,2019-05-21,0.0,54.0,0.0,0.0,A,72.0
A-G-00075,2019-05-21,0.0,54.0,0.0,0.0,A,72.0
A-G-00077,2019-05-21,0.0,110.0,0.0,0.0,A,144.0
A-G-00026,2019-05-21,0.0,83.0,76.36082474,76.36082474,A,117.0
A-K-00019,2019-05-21,10.96907216,126.0,131.3917526,131.3917526,C,170.0
A-K-00134,2019-05-21,46.37373737,53.0,40.4040404,40.4040404,C,87.0
A-K-00037,2019-05-21,46.37373737,53.0,40.4040404,40.4040404,C,87.0
A-K-00138,2019-05-21,12.12121212,22.5,14.14141414,14.14141414,C,32.0
A-K-00026,2019-05-21,0.0,240.0,0.0,0.0,C,296.0
A-K-00034,2019-05-21,0.0,15.0,0.0,0.0,C,33.0
A-K-00022,2019-05-21,0.0,15.0,0.0,0.0,C,33.0
A-K-00039,2019-05-21,0.0,17.83333333,0.0,0.0,C,33.0
A-K-00015,2019-05-21,0.0,21.4,0.0,0.0,C,34.0
A-K-00137,2019-05-21,14.24242424,18.0,12.12121212,12.12121212,D,25.0
A-K-00021,2019-05-21,0.0,87.0,0.0,0.0,C,126.0
A-K-00023,2019-05-21,14.84848485,20.0,13.61616162,15.15151515,D,29.0
A-K-00011,2019-05-21,0.0,121.0,0.0,0.0,C,154.0
A-K-00027,2019-05-21,0.0,121.0,0.0,0.0,C,154.0
A-D-01225,2019-05-21,0.0,890.0,0.0,0.0,C,1123.0
E-A-00008,2019-05-21,0.0,20.0,0.0,0.0,G,35.0
E-A-00019,2019-05-21,31.16666667,33.0,33.55208333,32.89583333,G,52.0
E-A-00021,2019-05-21,31.5625,108.0,125.84375,125.84375,G,172.0
E-A-00023,2019-05-21,34.41414141,34.41414141,38.28282828,48.91919192,G,76.0
E-A-00031,2019-05-21,0.0,33.0,0.0,0.0,G,49.0
E-A-00032,2019-05-21,16.22916667,39.0,0.0,0.0,G,58.0
E-A-00036,2019-05-21,0.0,45.0,0.0,0.0,G,63.0
E-A-00049,2019-05-21,24.34343434,28.0,26.81818182,25.60606061,G,42.0
E-A-00055,2019-05-21,,,,,G,
E-A-00057,2019-05-21,70.01010101,70.01010101,84.61616162,68.48484848,G,121.0
E-A-00070,2019-05-21,0.0,100.0,0.0,0.0,G,129.0
E-A-00075,2019-05-21,20.2020202,23.0,20.2020202,20.2020202,G,38.0
E-A-00077,2019-05-21,0.0,65.0,0.0,0.0,G,87.0
E-A-00080,2019-05-21,0.0,95.0,0.0,0.0,G,132.0
E-A-00090,2019-05-21,22.22222222,22.0,0.0,0.0,G,35.0
E-A-00101,2019-05-21,0.0,31.0,0.0,0.0,G,46.0
E-A-00107,2019-05-21,30.36458333,32.0,30.40625,0.0,G,47.0
E-A-00130,2019-05-21,20.2020202,20.2020202,20.2020202,20.2020202,G,31.0
E-A-00153,2019-05-21,0.0,42.0,0.0,0.0,G,59.0
E-A-00163,2019-05-21,0.0,64.0,58.58585859,58.58585859,G,86.0
E-A-00172,2019-05-21,0.0,28.0,0.0,0.0,G,42.0
E-A-00177,2019-05-21,16.55555556,42.0,18.12121212,18.12121212,G,41.0
E-A-00179,2019-05-21,11.30208333,20.0,15.5625,15.5625,G,31.0
E-A-00182,2019-05-21,4.76984127,5.0,7.0606060610000005,7.215007215,G,13.0
E-A-00196,2019-05-21,0.0,200.0,0.0,0.0,G,259.0
E-A-00206,2019-05-21,21.50505051,25.0,21.96969697,22.22222222,G,38.0
E-A-00389,2019-05-21,93.47474747,102.0,0.0,0.0,G,142.0
E-A-00420,2019-05-21,0.0,15.0,0.0,0.0,G,25.0
E-A-00423,2019-05-21,0.0,51.7,0.0,0.0,G,76.0
E-A-00426,2019-05-21,0.0,17.0,0.0,0.0,G,26.0
E-A-00428,2019-05-21,0.0,94.0,0.0,0.0,G,125.0
E-E-00009,2019-05-21,0.0,160.0,0.0,0.0,G,207.0
E-E-00015,2019-05-21,0.0,205.0,313.020202,0.0,G,416.0
E-E-00032,2019-05-21,77.39393939,80.0,79.7979798,0.0,G,112.0
E-E-00035,2019-05-21,236.19191919999997,365.0,237.37373739999998,0.0,G,479.0
E-E-00036,2019-05-21,0.0,290.0,0.0,0.0,G,386.0
E-E-00042,2019-05-21,0.0,174.0,0.0,0.0,G,228.0
E-E-00044,2019-05-21,0.0,32.0,0.0,0.0,G,47.0
E-E-00056,2019-05-21,0.0,320.0,0.0,0.0,G,415.0
E-E-00063,2019-05-21,0.0,80.0,79.7979798,0.0,G,107.0
E-E-00067,2019-05-21,115.989899,116.0,121.39393940000001,103.4848485,G,158.0
E-E-00071,2019-05-21,121.21212120000001,152.0,101.010101,101.010101,G,197.0
E-E-00072,2019-05-21,0.0,70.0,0.0,0.0,G,102.0
E-E-00073,2019-05-21,58.58585859,59.0,0.0,0.0,G,80.0
E-E-00074,2019-05-21,0.0,68.0,0.0,0.0,G,90.0
E-E-00075,2019-05-21,0.0,270.0,150.50505049999998,0.0,G,233.0
E-E-00076,2019-05-21,0.0,66.0,0.0,0.0,G,88.0
E-E-00079,2019-05-21,0.0,13.0,0.0,0.0,G,20.0
E-E-00081,2019-05-21,0.0,93.0,0.0,0.0,G,120.0
E-E-00084,2019-05-21,142.0505051,168.0,0.0,0.0,G,218.0
E-E-00124,2019-05-21,0.0,150.0,0.0,0.0,G,199.0
E-E-00126,2019-05-21,0.0,252.0,0.0,0.0,G,337.0
E-E-00129,2019-05-21,0.0,85.0,0.0,0.0,G,117.0
E-E-00130,2019-05-21,0.0,59.0,0.0,0.0,G,85.0
E-A-00412,2019-05-21,0.0,80.0,95.95959596,101.010101,G,154.0
E-A-00402,2019-05-21,13.65656566,28.0,19.55555556,13.696969699999999,G,31.0
E-E-00010,2019-05-21,181.81818180000002,182.0,232.32323230000003,282.8282828,G,311.0
E-A-00082,2019-05-21,0.0,70.0,0.0,0.0,G,107.0
A-E-00167,2019-05-21,,,,,,
A-E-00168,2019-05-21,,,,,,
A-E-00169,2019-05-21,,,,,,
A-E-00170,2019-05-21,,,,,,
A-E-00171,2019-05-21,,,,,,
A-D-00149,2019-05-21,,,,,,
A-B-00040,2019-05-21,,,,,,
A-I-00090,2019-05-21,,,,,,
A-A-00001,2019-05-28,32.38383838,33.0,25.71717172,20.73737374,A,37.0
A-B-00001,2019-05-28,72.48484848,73.0,73.02020202,80.80808081,A,116.0
A-B-00002,2019-05-28,72.04040404,73.0,72.40404040000001,81.66666667,A,115.0
A-C-00001,2019-05-28,57.98989899,60.0,57.35353535,56.74747475,B,85.0
A-C-00019,2019-05-28,57.98989899,60.0,57.35353535,56.74747475,B,85.0
A-C-00007,2019-05-28,59.90909091,61.0,59.54545455,59.41414141,B,88.0
A-C-00002,2019-05-28,55.11111111,58.0,55.14141414,56.28282828,B,84.0
A-C-00010,2019-05-28,71.56565657,72.0,70.49494949,72.15151515,B,102.0
A-C-00003,2019-05-28,56.74747475,57.0,0.0,0.0,B,81.0
A-C-00021,2019-05-28,65.65656566,70.0,65.87878788,65.87878788,B,98.0
A-C-00022,2019-05-28,0.0,100.0,0.0,0.0,B,132.0
A-C-00014,2019-05-28,69.05050505,75.0,69.93939394,69.32323232,B,101.0
A-D-00135,2019-05-28,0.0,20.0,0.0,0.0,A,30.0
A-E-00001,2019-05-28,118.8404255,199.0,121.3510638,201.787234,C,254.0
A-E-00002,2019-05-28,21.46808511,35.0,24.55319149,21.26595745,A,38.0
A-E-00004,2019-05-28,33.90425532,49.0,35.04255319,34.08510638,A,56.0
A-D-00090,2019-05-28,30.41071429,32.0,31.03571429,33.08928571,A,41.0
A-D-00113,2019-05-28,27.91803279,30.0,28.49180328,30.37704918,A,38.0
A-D-00004,2019-05-28,13.10638298,15.0,13.21276596,14.85106383,C,33.0
A-F-00008,2019-05-28,111.1111111,111.0,103.8383838,103.8383838,C,141.0
A-B-00004,2019-05-28,63.49494949,64.0,63.8989899,25.25252525,A,94.0
A-B-00005,2019-05-28,34.65656566,35.0,36.0,34.96969697,A,55.0
A-B-00006,2019-05-28,26.97979798,27.0,27.84848485,33.98989899,A,48.0
A-A-00003,2019-05-28,23.5959596,25.0,24.53535354,25.06060606,A,38.0
A-A-00004,2019-05-28,0.0,7.0,0.0,0.0,D,12.0
A-A-00005,2019-05-28,30.77777778,35.0,32.66666667,32.81818182,A,52.0
A-A-00007,2019-05-28,54.1010101,59.0,54.57575758,56.34343434,A,80.0
A-B-00007,2019-05-28,44.77777778,52.0,44.07070707,45.39393939,A,70.0
A-B-00008,2019-05-28,31.02020202,38.0,30.88888889,30.60606061,A,50.0
A-B-00009,2019-05-28,32.51515152,36.0,33.09090909,37.1010101,A,54.0
A-B-00031,2019-05-28,90.90909091,91.0,80.80808081,0.0,A,110.0
A-B-00010,2019-05-28,72.47474747,75.0,72.15151515,70.70707071,A,105.0
A-E-00006,2019-05-28,57.97101449,60.0,0.0,0.0,A,84.0
