,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,GenPrice,A,B,C,D,E,F,G,Category A,Category E,Subcategory A,Subcategory B,Subcategory C,Subcategory D,Subcategory E,Subcategory F,Subcategory G,Subcategory H,Subcategory I,Subcategory J,Subcategory K,Year2019,Year2020
15858,70.95959596,72.0,71.87878788,71.42424242,104.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15859,26.93939394,32.0,26.93939394,33.66666667,52.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15860,58.77777778,70.0,60.78787879,61.87878788,92.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15861,0.0,72.0,72.36363636,0.0,100.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15862,23.84848485,24.0,23.96969697,26.98989899,40.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15863,37.90909091,40.0,36.02020202,35.3030303,56.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15864,57.8989899,60.0,52.63636364,51.53535354,72.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15865,3.484848485,3.25,2.646464646,2.777777778,4.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15866,2.676767677,2.5,1.98989899,2.02020202,3.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15867,1.949494949,2.0,1.949494949,1.616161616,3.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15868,9.090909091,3.25,0.0,0.0,4.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15869,113.3510638,113.0,63.69148936,67.17021277,106.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15870,16.92929293,17.0,16.25252525,16.39393939,26.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15871,23.38383838,24.0,14.64646465,12.41414141,22.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15872,0.0,30.0,0.0,0.0,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15873,0.0,42.0,0.0,0.0,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15874,26.94949495,27.0,26.31313131,26.4040404,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15875,14.90909091,15.0,15.25252525,15.58585859,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15876,60.36363636,60.0,61.62626263,61.83838384,90.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15877,27.15625,27.0,26.64583333,27.01041667,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15878,26.96875,27.0,26.80208333,26.97916667,39.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15879,27.08333333,27.0,26.98958333,26.94791667,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15880,0.0,100.0,0.0,0.0,144.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15881,84.43434343,85.0,87.69696970000003,80.17171717,128.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15882,18.55208333,22.0,19.59375,17.07291667,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15883,38.49494949,38.0,37.01010101,36.72727273,54.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15884,38.12121212,39.0,37.24242424,37.24242424,56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15885,30.94949495,35.0,30.47474747,29.97979798,48.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15886,289.979798,295.0,290.2626263,300.030303,369.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15887,73.56565657,75.0,69.05050505,70.01010101,105.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15888,57.86868687,70.0,58.88888889,64.62626263,108.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15889,77.5212766,94.0,82.35106383,92.65957447,140.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15890,81.56382979,92.0,81.35106383,103.287234,148.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15891,61.87878788,62.0,66.61616162,76.06060606,127.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15892,31.11111111,32.0,18.85858586,19.82828283,33.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15893,139.9292929,140.0,116.5454545,116.5454545,157.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15894,26.41935484,34.0,26.35483871,26.70967742,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15895,24.24242424,26.0,22.66666667,24.28282828,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15896,24.42424242,25.0,24.88888889,24.94949495,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15897,95.93939394,108.0,81.56565657,71.2020202,119.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15898,76.0,82.0,64.32323232,59.88888889,101.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15899,50.37373737,57.0,39.21212121,39.61616162,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15900,22.79591837,24.0,22.20408163,22.69387755,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15901,25.38636364,26.0,24.72727273,25.27272727,41.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15902,93.80612245,94.0,98.97959184,99.63265306,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15903,92.85858586,94.0,97.97979798,98.62626263,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15904,131.0808081,132.0,130.989899,131.0505051,176.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15905,24.22916667,24.0,22.70833333,22.14583333,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15906,24.22916667,24.0,22.70833333,22.14583333,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15907,28.02409639,28.0,26.26506024,25.61445783,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15908,12.11578947,13.0,11.86315789,16.45263158,23.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15909,10.34408602,14.0,12.0,13.70967742,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15910,0.0,13.0,0.0,0.0,23.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15911,8.585858586,10.0,8.424242424,8.222222222000001,17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15912,7.070707071,7.5,7.070707071,7.070707071,11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15913,65.06060606,72.0,74.50505051,75.50505051,126.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15914,75.18181818,82.0,78.58585859,85.57575758,138.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15915,227.6060606,228.0,191.9191919,191.9191919,243.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15916,40.48484848,51.0,47.41414141,59.97979798,92.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15917,0.0,48.0,0.0,0.0,75.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15918,88.1010101,88.0,84.90909091,84.65656566,120.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15919,92.78723404,93.0,89.42553191,89.15957447,126.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15920,89.8989899,90.0,90.98989899,88.26262626,126.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15921,131.2121212,140.0,133.7676768,136.3131313,185.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15922,0.0,140.0,0.0,0.0,185.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15923,42.92929293,44.0,40.90909091,47.17171717,69.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15924,0.0,45.0,0.0,0.0,74.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15925,38.13265306,45.0,42.7755102,44.84693878,74.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15926,36.43434343,36.0,34.68686869,35.35353535,53.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15927,40.52808989,41.0,38.58426966,39.3258427,59.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15928,36.43434343,37.0,34.68686869,35.35353535,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15929,36.38383838,36.0,35.58585859,35.35353535,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15930,36.38383838,36.0,35.58585859,35.35353535,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15931,40.47191011,40.0,39.58426966,39.3258427,59.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15932,101.010101,115.0,84.02020202,69.26262626,131.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15933,7.196248196,7.0,6.113275613,4.947330447,12.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15934,112.0674157,115.0,95.20224719,77.04494382,131.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15935,100.7474747,115.0,85.58585859,69.26262626,131.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15936,7.196248196,8.0,6.113275613,4.947330447,12.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15937,112.0674157,115.0,95.20224719,77.04494382,131.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15938,14.75757576,15.0,14.24242424,14.24242424,23.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15939,32.07291667,32.0,26.26041667,25.13541667,44.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15940,84.17171717,87.0,92.2020202,91.23232323,124.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15941,18.87878788,16.0,18.18181818,18.18181818,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15942,20.86868687,21.0,21.94949495,22.11111111,35.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15943,0.0,25.0,0.0,0.0,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15944,25.03125,25.0,24.97916667,24.95833333,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15945,28.61458333,29.0,30.875,30.875,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15946,0.0,142.0,0.0,0.0,195.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15947,9.585858586,10.0,9.717171717000001,10.3030303,17.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15948,0.0,18.0,0.0,0.0,28.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15949,12.97916667,13.0,13.63541667,14.58333333,24.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15950,0.0,17.0,0.0,0.0,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15951,15.5625,16.0,15.83333333,15.1875,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15952,17.94791667,19.0,18.59375,19.52083333,31.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15953,48.67391304,49.0,43.0326087,39.97826087,63.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15954,52.65909091,53.0,51.31818182,68.04545455,76.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15955,28.14141414,28.0,30.303030300000003,30.303030300000003,42.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15956,15.15151515,15.0,16.2020202,16.16161616,23.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15957,19.84848485,20.0,20.2020202,20.2020202,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15958,14.07070707,14.0,14.41414141,13.70707071,24.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15959,65.26262626,68.0,56.23232323,49.65656566,85.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15960,22.6969697,24.0,21.49494949,20.54545455,35.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15961,114.3131313,129.0,104.2727273,89.01010101,145.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15962,55.60416667,56.0,61.15625,60.84375,84.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15963,29.25252525,29.0,29.5959596,26.68686869,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15964,69.32323232,69.0,100.5050505,100.5050505,131.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15965,48.39393939,48.0,41.46464646,41.31313131,69.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15966,0.0,53.0,0.0,0.0,76.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15967,38.55555556,39.0,33.81818182,30.0,55.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15968,72.67676768,73.0,53.5959596,53.74747475,80.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15969,83.88888889,84.0,71.90909091,61.52525253,118.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15970,93.43434343,94.0,84.68686869,108.2222222,122.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15971,87.23232323,88.0,88.27272727,80.80808081,120.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15972,14.90909091,15.0,13.5959596,13.28282828,23.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15973,26.45454545,27.0,26.19191919,23.23232323,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15974,20.2020202,21.0,19.57575758,18.18181818,31.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15975,0.0,15.0,10.1010101,10.1010101,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15976,0.0,13.0,0.0,0.0,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15977,17.44791667,18.0,16.57291667,15.6875,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15978,0.0,12.0,0.0,0.0,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15979,24.82828283,25.0,24.90909091,25.14141414,39.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15980,67.6741573,68.0,46.21348315,46.08988764,68.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15981,0.0,18.88888889,0.0,0.0,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15982,49.64646465,57.0,56.61616162,52.52525253,88.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15983,58.51515152,63.0,58.76767677,69.32323232,85.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15984,54.0,58.0,52.23232323,51.55555556,95.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15985,60.60606061,63.0,52.66666667,50.50505051,76.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15986,3.3636363639999995,3.5,0.0,0.0,6.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15987,7.25,7.5,6.9,6.87,14.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15988,12.38947368,12.58,12.28421053,12.10526316,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15989,10.57,10.6,9.73,9.73,17.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15990,6.05,6.0,6.0,6.0,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15991,25.0,25.0,24.38,22.81,38.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15992,14.46,14.62,13.84,14.43,23.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15993,0.0,250.0,0.0,0.0,312.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15994,0.0,105.0,0.0,0.0,146.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15995,19.11864407,20.0,17.84745763,18.18644068,31.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15996,11.39393939,12.0,10.63636364,10.83838384,20.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15997,80.80808081,85.0,78.23232323,84.76767677,115.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15998,0.0,58.0,66.23232323,65.17171717,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15999,0.0,39.0,28.58585859,28.58585859,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16000,8.080808081,12.0,8.080808081,8.080808081,17.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
16001,24.05050505,29.0,24.63636364,24.63636364,44.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16002,17.625,19.0,16.453125,16.765625,29.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16003,36.74468085,41.0,40.89361702,40.34042553,56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16004,21.95959596,24.0,24.48484848,24.48484848,37.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16005,389.4343434,395.0,442.6767677,452.2828283,569.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16006,49.07042254,50.0,49.15492958,49.28169014,84.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16007,191.1515152,192.0,190.4343434,191.9191919,246.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16008,0.0,12.0,0.0,0.0,23.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16009,0.0,92.0,0.0,0.0,121.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16010,11.06557377,30.0,11.67213115,12.32786885,42.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16011,0.0,24.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16012,0.0,28.0,0.0,0.0,42.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16013,0.0,22.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16014,0.0,43.0,0.0,0.0,75.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16015,0.0,53.0,44.27272727,44.27272727,89.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16016,0.0,16.0,0.0,0.0,38.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16017,0.0,61.0,0.0,0.0,88.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16018,101.010101,108.0,101.91919190000002,99.03030303,147.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16019,79.22222222,83.0,83.95959596,80.40404040000001,119.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16020,0.0,45.0,0.0,0.0,66.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16021,0.0,70.0,0.0,0.0,110.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16022,0.0,80.0,78.45454545,78.45454545,120.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16023,14.06060606,15.0,14.6969697,16.16161616,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16024,0.0,42.5,0.0,0.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16025,0.0,48.0,0.0,0.0,68.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16026,0.0,70.0,0.0,0.0,103.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16027,0.0,75.0,0.0,0.0,111.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16028,51.01052632,53.0,45.77894737,41.61052632,66.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16029,0.0,30.0,0.0,0.0,44.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16030,62.26373626,62.0,62.03296703,63.3956044,90.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16031,0.0,52.0,0.0,0.0,73.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16032,0.0,53.0,61.22222222,61.22222222,87.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16033,0.0,40.0,0.0,0.0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16034,53.66666667,61.0,55.55555556,60.60606061,86.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16035,0.0,21.0,0.0,0.0,34.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16036,0.0,62.66666667,0.0,0.0,87.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16037,32.07070707,32.0,0.0,0.0,47.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16038,47.35353535,49.0,44.04040404,45.90909091,70.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16039,528.1616161999998,528.0,531.9191919,420.8787879,680.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16040,0.0,111.1,0.0,0.0,164.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16041,0.0,850.0,0.0,0.0,1208.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16042,140.5454545,140.0,139.66666669999998,145.040404,192.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16043,23.54255319,26.0,28.40425532,33.4893617,49.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16044,29.90540541,32.5,36.08108108,42.54054054,65.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16045,0.0,48.0,0.0,0.0,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16046,76.23232323,80.0,78.28282828,82.45454545,112.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16047,0.0,46.0,0.0,0.0,118.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16048,0.0,30.0,0.0,0.0,46.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16049,61.3030303,61.0,70.64646465,62.82828283,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16050,0.0,30.0,0.0,0.0,47.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16051,0.0,107.0,0.0,0.0,145.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
